mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gb__learning_rate,param_gb__n_estimators,param_rf__max_depth,param_rf__n_estimators,param_voting,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model
1.868737554550171,0.15331692487418733,0.05708446502685547,0.009845486716213539,0.01,50,10,200,hard,"[1, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 200, 'voting': 'hard', 'weights': [1, 1]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.8851864337921143,0.1771086088246784,0.057817506790161136,0.009847822625426298,0.01,50,10,200,hard,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 200, 'voting': 'hard', 'weights': [2, 1]}",0.9345509893455098,0.9352627570449352,0.9345011424219345,0.9428789032749428,0.9345011424219345,0.9363389869018514,0.0032827140234310006,524,Ensemble
2.0082380294799806,0.1086303446820079,0.05561432838439941,0.013401171898228505,0.01,50,10,200,hard,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 200, 'voting': 'hard', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.953742504119873,0.08634438041395177,0.0483891487121582,0.010111663015549598,0.01,50,10,200,hard,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 200, 'voting': 'hard', 'weights': [3, 1]}",0.9345509893455098,0.9352627570449352,0.9345011424219345,0.9428789032749428,0.9345011424219345,0.9363389869018514,0.0032827140234310006,524,Ensemble
1.8933491230010986,0.1708571692055554,0.056330394744873044,0.0063898824067674855,0.01,50,10,200,hard,"[1, 3]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 200, 'voting': 'hard', 'weights': [1, 3]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.8792218208312987,0.1674470438441073,0.04538040161132813,0.006796264442685046,0.01,50,10,200,soft,"[1, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 200, 'voting': 'soft', 'weights': [1, 1]}",0.923896499238965,0.9261233815689262,0.9253617669459253,0.9246001523229246,0.9238385376999239,0.9247640675553329,0.0008764847573460627,728,Ensemble
1.9588130474090577,0.10564486481939198,0.04621767997741699,0.005960477098451603,0.01,50,10,200,soft,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 200, 'voting': 'soft', 'weights': [2, 1]}",0.9292237442922374,0.9276466108149276,0.9261233815689262,0.9268849961919269,0.9276466108149276,0.9275050687365891,0.0010283446285552491,678,Ensemble
1.9147099494934081,0.049090162694637826,0.03987836837768555,0.0069656189061615935,0.01,50,10,200,soft,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 200, 'voting': 'soft', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.9381740093231201,0.1669821586474538,0.0421656608581543,0.00682911165799835,0.01,50,10,200,soft,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 200, 'voting': 'soft', 'weights': [3, 1]}",0.9269406392694064,0.9291698400609292,0.9291698400609292,0.9314546839299315,0.9261233815689262,0.9285716769780243,0.0018805191649855747,668,Ensemble
2.0071045398712157,0.10377011367427495,0.03631234169006348,0.004585604233204053,0.01,50,10,200,soft,"[1, 3]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 200, 'voting': 'soft', 'weights': [1, 3]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
0.846291971206665,0.08129363503415148,0.024954795837402344,0.00507859784224746,0.01,50,20,50,hard,"[1, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 20, 'rf__n_estimators': 50, 'voting': 'hard', 'weights': [1, 1]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
0.9134321212768555,0.1250903398940305,0.0325829029083252,0.004626519648932992,0.01,50,20,50,hard,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 20, 'rf__n_estimators': 50, 'voting': 'hard', 'weights': [2, 1]}",0.9421613394216134,0.9444021325209444,0.9444021325209444,0.9474485910129474,0.9436405178979437,0.9444109426748787,0.001725209077034642,117,Ensemble
0.9059743881225586,0.1130909761896489,0.03370590209960937,0.011100881756008759,0.01,50,20,50,hard,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 20, 'rf__n_estimators': 50, 'voting': 'hard', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
0.9532422065734864,0.131678969178793,0.034031343460083005,0.003860635776422386,0.01,50,20,50,hard,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 20, 'rf__n_estimators': 50, 'voting': 'hard', 'weights': [3, 1]}",0.9421613394216134,0.9444021325209444,0.9444021325209444,0.9474485910129474,0.9436405178979437,0.9444109426748787,0.001725209077034642,117,Ensemble
